StateAbr,LibID,title,Address,City,Zip,Zip4,County,Phone,BookVol,Visits,Long,Lat
OK,OK0020,CHEROKEE CITY- COUNTY LIBRARY,123  SOUTH GRAND,CHEROKEE,73728,3020,ALFALFA,5805962366,17267,7271,-98.357138,36.75741
OK,OK0021,CHICKASHA PUBLIC LIBRARY,527 IOWA AVENUE,CHICKASHA,73018,3445,GRADY,4052226075,57752,80666,-97.938788,35.04758
OK,OK0023,CLEVELAND - JAY C BYERS MEMORIAL LIBRARY,215 E. WICHITA,CLEVELAND,74020,4631,PAWNEE,9183582676,14711,15542,-96.462382,36.31108
OK,OK0024,WESTERN PLAINS LIBRARY SYSTEM,501 S 28TH STREET,CLINTON,73601,3703,CUSTER,5803230974,189492,145357,-98.993705,35.5099
OK,OK0025,COWETA PUBLIC LIBRARY,120 EAST SYCAMORE,COWETA,74429,850,WAGONER,9184866532,24457,59858,-95.650191,35.95089
OK,OK0026,CRESCENT COMMUNITY LIBRARY,205 N. GRAND,CRESCENT,73028,9146,LOGAN,4059693779,9456,8076,-97.595511,35.95371
OK,OK0027,CUSHING PUBLIC LIBRARY,215 NORTH STEELE,CUSHING,74023,4023,PAYNE,9182254188,41626,37206,-96.768966,35.98128
OK,OK0029,DEWEY - TYLER MEMORIAL LIBRARY,821 N SHAWNEE,DEWEY,74029,1629,WASHINGTON,9185342106,12483,14463,-95.93695,36.79945
OK,OK0030,DRUMRIGHT PUBLIC LIBRARY,104 EAST BROADWAY,DRUMRIGHT,74030,3802,CREEK,9183522228,10892,9377,-96.601151,35.9884
OK,OK0031,DUNCAN PUBLIC LIBRARY,2211 N. HIGHWAY 81,DUNCAN,73533,1222,STEPHENS,5802550636,61132,44974,-97.967004,34.53132
OK,OK0032,DURANT - ROBERT L WILLIAMS PUBLIC LIBRARY,323 WEST BEECH,DURANT,74701,4315,BRYAN,5809243486,78408,60200,-96.378255,33.99353
OK,OK0033,EL RENO CARNEGIE LIBRARY,215 E WADE,EL RENO,73036,2753,CANADIAN,4052622409,29410,48666,-97.952433,35.531
OK,OK0034,ELK CITY CARNEGIE LIBRARY,221 WEST BROADWAY,ELK CITY,73644,4741,BECKHAM,5802250136,48159,55010,-99.406559,35.41072
OK,OK0035,ENID-PUBLIC LIBRARY OF ENID AND GARFIELD CO,120 WEST MAINE,ENID,73701,3701,GARFIELD,5802346313,83881,213964,-97.878744,36.39551
OK,OK0036,FAIRFAX PUBLIC LIBRARY,158 EAST ELM,FAIRFAX,74637,2017,OSAGE,9186425535,18412,4333,-96.703655,36.573
OK,OK0037,FAIRVIEW CITY LIBRARY,115 S. 6TH,FAIRVIEW,73737,419,MAJOR,5802272190,35636,9914,-98.478539,36.26881
OK,OK0038,FREDERICK PUBLIC LIBRARY,200 EAST GRAND,FREDERICK,73542,3542,TILLMAN,5803353601,13602,10683,-99.015643,34.38963
OK,OK0039,GEARY PUBLIC LIBRARY,106 MAIN ST,GEARY,73040,216,BLAINE,4058842372,14379,3240,-98.319048,35.6301
OK,OK0040,GRANDFIELD PUBLIC LIBRARY,101 W 2ND,GRANDFIELD,73546,9789,TILLMAN,5804795598,14846,7034,-98.683523,34.23073
OK,OK0041,GUTHRIE PUBLIC LIBRARY,201 N DIVISION,GUTHRIE,73044,3201,LOGAN,4052820050,21426,72535,-97.425335,35.87917
OK,OK0042,GUYMON PUBLIC LIBRARY,206 NW 5TH STREET,GUYMON,73942,5110,TEXAS,5803387330,32752,42035,-101.483073,36.68289
OK,OK0043,HENNESSEY PUBLIC LIBRARY,525 S. MAIN,HENNESSEY,73742,1701,KINGFISHER,4058532073,23458,13087,-97.898967,36.10488
OK,OK0044,HENRYETTA PUBLIC LIBRARY,518 W. MAIN,HENRYETTA,74437,4244,OKMULGEE,9186527377,25181,14762,-95.987378,35.43979
OK,OK0045,HINTON - NORMAN SMITH MEMORIAL LIBRARY,115 E MAIN,HINTON,73047,34,CADDO,4055426167,7939,5430,-98.355251,35.47139
OK,OK0046,HOBART PUBLIC LIBRARY,200 S MAIN,HOBART,73651,3628,KIOWA,5807262535,26940,21495,-99.093124,35.02702
OK,OK0047,HOLDENVILLE - GRACE PICKENS PUBLIC LIBRARY,209 E 9TH,HOLDENVILLE,74848,3499,HUGHES,4053793245,31177,28933,-96.397473,35.08358
OK,OK0048,HOMINY PUBLIC LIBRARY,121 WEST MAIN,HOMINY,74035,1031,OSAGE,9188854486,15155,13367,-96.394409,36.41558
OK,OK0049,HOOKER - OLIVE WARNER MEMORIAL LIBRARY,111 S BROADWAY,HOOKER,73945,3945,TEXAS,5806522835,21972,5234,-101.076278,36.75604
OK,OK0050,INOLA PUBLIC LIBRARY,15 NORTH BROADWAY,INOLA,74036,4036,ROGERS,9185438862,11108,10479,-95.509653,36.15153
OK,OK0052,KINGFISHER MEMORIAL LIBRARY,505 WEST WILL ROGERS,KINGFISHER,73750,4334,KINGFISHER,4053753384,49507,36426,-97.937192,35.84224
OK,OK0053,KONAWA - KENNEDY LIBRARY OF KONAWA,701 WEST SOUTH STREET,KONAWA,74849,4849,SEMINOLE,5809253662,19350,6123,-96.760231,34.95608
OK,OK0054,LAWTON PUBLIC LIBRARY,110 S W 4TH ST,LAWTON,73501,4076,COMANCHE,5805813450,131658,175080,-98.393608,34.60733
OK,OK0055,LINDSAY COMMUNITY LIBRARY,112 W CHOCTAW,LINDSAY,73052,5417,GARVIN,4057563449,11729,20026,-97.602999,34.83579
OK,OK0056,LOCUST GROVE PUBLIC LIBRARY,715  E. HAROLD ANDREWS BLVD,LOCUST GROVE,74352,697,MAYES,9184796585,12387,10077,-95.160946,36.19995
OK,OK0057,MADILL CITY-COUNTY LIBRARY,500 WEST OVERTON ST,MADILL,73446,2000,MARSHALL,5807952749,17542,35592,-96.774791,34.09208
OK,OK0058,MANGUM- MARGARET CARDER LIBRARY,201 W. LINCOLN,MANGUM,73554,4601,GREER,5807823185,13421,14938,-99.507232,34.87227
OK,OK0059,MANNFORD PUBLIC LIBRARY,101 GREEN VALLEY PARK RD,MANNFORD,74044,193,CREEK,9188652665,20845,9089,-96.406113,36.06122
OK,OK0060,MARLOW - GARLAND SMITH PUBLIC LIBRARY,407 W SEMINOLE,MARLOW,73055,2459,STEPHENS,5806585354,15339,26939,-97.959507,34.64647
OK,OK0061,MAYSVILLE PUBLIC LIBRARY,508 WILLIAMS,MAYSVILLE,73057,878,GARVIN,4058674748,12561,8352,-97.40843,34.8178
OK,OK0062,SOUTHEASTERN PUBLIC LIBRARY SYSTEM OF OKLA,401 N 2ND,MCALESTER,74501,4625,PITTSBURG,9184260456,382404,734671,-95.766121,34.935
OK,OK0063,MEDFORD PUBLIC LIBRARY,123 S MAIN,MEDFORD,73759,1530,GRANT,5803952342,13307,12504,-97.735009,36.80672
OK,OK0064,MIAMI PUBLIC LIBRARY,200 N MAIN,MIAMI,74354,5918,OTTAWA,9185412292,51541,85901,-94.877506,36.87787
OK,OK0065,MT VIEW - ADDIE DAVIS MEMORIAL LIBRARY,301 N. 4TH,MTN. VIEW,73062,567,KIOWA,5803472397,8266,4889,-98.747738,35.10191
OK,OK0066,EASTERN OKLAHOMA DISTRICT LIBRARY SYSTEM,814 W OKMULGEE,MUSKOGEE,74401,6839,MUSKOGEE,9186832846,491910,1461255,-95.378544,35.75119
OK,OK0067,MUSTANG PUBLIC LIBRARY,1201 N. MUSTANG RD.,MUSTANG,73064,3928,CANADIAN,4053762226,49262,154564,-97.724597,35.40412
OK,OK0069,NEWKIRK PUBLIC LIBRARY,116 N MAPLE AVE,NEWKIRK,74647,4647,KAY,5803623934,23058,11347,-97.055052,36.88274
OK,OK0070,PIONEER LIBRARY SYSTEM,225 N WEBSTER AVE,NORMAN,73069,7133,CLEVELAND,4057012600,412902,1349356,-97.447478,35.2207
OK,OK0071,NOWATA CITY-COUNTY LIBRARY,224 SOUTH PINE,NOWATA,74048,3416,NOWATA,9182733363,26419,15012,-95.639392,36.69817
OK,OK0073,OKEENE PUBLIC LIBRARY,215 N MAIN,OKEENE,73763,706,BLAINE,5808223306,7688,2898,-98.317135,36.1173
OK,OK0074,METROPOLITAN LIBRARY SYSTEM,300 PARK AVE,OKLA CITY,73102,6499,OKLAHOMA,4056063725,1012870,3031806,-97.518096,35.4688
OK,OK0075,OKMULGEE PUBLIC LIBRARY,218 S OKMULGEE,OKMULGEE,74447,4436,OKMULGEE,9187561448,58090,33227,-95.975268,35.62186
OK,OK0076,PAULS VALLEY-NORA SPARKS WARREN MEM LIBRARY,210 N WILLOW ST,PAULS VALLEY,73075,3287,GARVIN,4052385188,36011,38353,-97.221455,34.74065
OK,OK0077,PAWHUSKA PUBLIC LIBRARY,1801 LYNN AVENUE,PAWHUSKA,74056,1802,OSAGE,9182873989,43242,24073,-96.331804,36.67583
OK,OK0078,PAWNEE PUBLIC LIBRARY,653 ILLINOIS,PAWNEE,74058,130,PAWNEE,9187622138,17818,11609,-96.804812,36.33905
OK,OK0079,PERKINS - THOMAS-WILHITE MEMORIAL LIBRARY,101 E. THOMAS,PERKINS,74059,519,PAYNE,4055475185,14253,9450,-97.033568,35.9741
OK,OK0080,PERRY CARNEGIE LIBRARY,302 N 7TH ST,PERRY,73077,6406,NOBLE,5803364721,37645,18245,-97.288192,36.28745
OK,OK0081,PONCA CITY LIBRARY,515 EAST GRAND,PONCA CITY,74601,5410,KAY,5807670345,84792,321375,-97.078325,36.703
OK,OK0082,PRAGUE PUBLIC LIBRARY,1619 W MAIN STREET,PRAGUE,74864,4864,LINCOLN,4055674013,13410,10755,-96.699079,35.48669
OK,OK0083,PRYOR PUBLIC LIBRARY,505 EAST GRAHAM,PRYOR,74361,4804,MAYES,9188250777,53926,78999,-95.312991,36.30678
OK,OK0084,RUSH SPRINGS-GLOVER SPENCER MEMORIAL LIBRARY,6TH & BLAKELY,RUSH SPRINGS,73082,576,GRADY,5804762108,11278,8710,-97.960563,34.78275
OK,OK0085,SAPULPA - BARLETT CARNEGIE PUBLIC LIBRARY,27 W DEWEY,SAPULPA,74066,3909,CREEK,9182245624,40996,64700,-96.114687,35.99857
OK,OK0086,SAYRE PUBLIC LIBRARY,113 E POPLAR,SAYRE,73662,399,BECKHAM,5809282641,10353,7352,-99.639714,35.29353
OK,OK0087,SEMINOLE PUBLIC LIBRARY,424 N MAIN,SEMINOLE,74868,3481,SEMINOLE,4053824221,37100,17375,-96.668513,35.22762
OK,OK0088,SHATTUCK PUBLIC LIBRARY,101 SOUTH MAIN,SHATTUCK,73858,129,ELLIS,5809385104,5735,4994,-99.881514,36.2759
OK,OK0090,STRATFORD - CHANDLER-WATTS LIBRARY,340 N OAK,STRATFORD,74872,696,GARVIN,5807592684,20830,32569,-96.959878,34.799
OK,OK0091,STROUD PUBLIC LIBRARY,301 WEST 7TH,STROUD,74079,599,LINCOLN,9189682567,12861,4995,-96.656462,35.75323
OK,OK0092,TONKAWA PUBLIC LIBRARY,216 N. SEVENTH,TONKAWA,74653,3537,KAY,5806283366,23126,20804,-97.308571,36.67957
OK,OK0093,TULSA CITY-COUNTY LIBRARY SYSTEM,400 CIVIC CENTER,TULSA,74103,3830,TULSA,9185967977,1595903,3685929,-95.996501,36.15035
OK,OK0094,VINITA PUBLIC LIBRARY,215 W ILLINOIS,VINITA,74301,3129,CRAIG,9182562115,24489,52011,-95.155886,36.6393
OK,OK0095,WAGONER CITY PUBLIC LIBRARY,302 N. MAIN,WAGONER,74467,3834,WAGONER,9184852126,31242,40245,-95.376792,35.96173
OK,OK0096,WALTERS PUBLIC LIBRARY,202 NORTH  BROADWAY,WALTERS,73572,2042,COTTON,5808752006,12935,6920,-98.309184,34.35917
OK,OK0097,WATONGA PUBLIC LIBRARY,301 N PROUTY,WATONGA,73772,3644,BLAINE,5806237748,30817,19968,-98.414351,35.84667
OK,OK0098,WAURIKA PUBLIC LIBRARY,98TH MERIDIAN,WAURIKA,73573,3063,JEFFERSON,5802283274,5206,3113,-97.999877,34.16347
OK,OK0099,WAYNOKA PUBLIC LIBRARY,1659 CECIL STREET,WAYNOKA,73860,1233,WOODS,5808246181,5281,9201,-98.881108,36.58548
OK,OK0100,WETUMKA PUBLIC LIBRARY,202 N MAIN,WETUMKA,74883,3099,HUGHES,4054523785,7159,8550,-96.241639,35.23809
OK,OK0101,WEWOKA PUBLIC LIBRARY,118 W 5TH,WEWOKA,74884,3102,SEMINOLE,4052573225,29117,16107,-96.491938,35.15458
OK,OK0102,WOODWARD PUBLIC LIBRARY,1500 MAIN,WOODWARD,73801,3053,WOODWARD,5802548544,32213,31286,-99.398504,36.436
OK,OK0103,WYNNEWOOD PUBLIC LIBRARY,108 N. DEAN A MCGEE,WYNNEWOOD,73098,7810,GARVIN,4056652512,12609,19471,-97.170406,34.64294
OK,OK0104,YALE PUBLIC LIBRARY,213 N MAIN,YALE,74085,2509,PAYNE,9183872135,22925,10828,-96.699133,36.11535
OK,OK0105,YUKON - MABEL C. FRY PUBLIC LIBRARY,1200 LAKESHORE DRIVE,YUKON,73099,3263,CANADIAN,4053548232,35199,75749,-97.719252,35.50785
OK,OK0106,OKEMAH PUBLIC LIBRARY,301 SOUTH 2ND,OKEMAH,74859,4004,OKFUSKEE,9186231915,24509,9365,-96.302214,35.4286
OK,OK0107,TRYON PUBLIC LIBRARY,25 S MAIN ST,TRYON,74875,65,LINCOLN,9183742220,3819,4040,-96.963885,35.86943
OK,OK0110,KELLYVILLE PUBLIC LIBRARY,230 E BUFFALO,KELLYVILLE,74039,1260,CREEK,9182473740,14778,6079,-96.214194,35.94364
OK,OK0111,LANGLEY PUBLIC LIBRARY,325 OSAGE,LANGLEY,74350,655,MAYES,9187824461,9659,17888,-95.048876,36.47039
OK,OK0112,CLAREMORE - WILL ROGERS LIBRARY,1515 NORTH FLORENCE AVE,CLAREMORE,74017,7032,ROGERS,9183411564,60747,121025,-95.603732,36.32373
OK,OK0113,STILLWATER PUBLIC LIBRARY,1107 S. DUCK,STILLWATER,74074,4449,PAYNE,4053723633,93253,299832,-97.062674,36.11088
OK,OK0114,MOUNDS PUBLIC LIBRARY,15 WEST 14TH STREET,MOUNDS,74047,310,CREEK,9188273949,8272,10956,-96.015245,35.86448
OK,OK0116,RINGLING - GLEASON MEMORIAL LIBRARY,5TH AND MAIN ST.,RINGLING,73456,M,JEFFERSON,5806622925,5435,6035,-97.592628,34.17843
OK,OK0117,ALLEN PUBLIC LIBRARY,214 EAST BROADWAY,ALLEN,74825,M,PONTOTOC,5808572933,10060,6816,-96.414327,34.8791
OK,OK0118,CATOOSA PUBLIC LIBRARY,105 E OAK,CATOOSA,74015,2090,ROGERS,9182661684,17275,7269,-95.747113,36.18538
OK,OK0119,LAVERNE DELPHIAN MUNICIPAL LIBRARY,122 W. JANE JAYROE BLVD,LAVERNE,73848,3848,HARPER,5809217323,5790,2829,-99.894074,36.70974
OK,OK0120,PIEDMONT PUBLIC LIBRARY,1129 STOUT STREET NW,PIEDMONT,73078,3078,CANADIAN,4053739018,14042,13121,-97.751874,35.67338
OK,OK0121,HYDRO PUBLIC LIBRARY,518 S. BROADWAY,HYDRO,73048,3048,BLAINE,4056632009,6953,1763,-98.577091,35.54544
OK,OK0122,SALINA PUBLIC LIBRARY,420 E FERRY STREET,SALINA,74365,4365,MAYES,9184348001,4828,1553,-95.14947,36.2929
OK,OK8002,APACHE PUBLIC LIBRARY,111 E. EVANS,APACHE,73006,593,CADDO,5805883661,13214,9205,-98.364477,34.89364
OK,OK8004,MEEKER PUBLIC LIBRARY,616 W. CARL HUBBELL BOULEVARD,MEEKER,74855,4855,LINCOLN,4052791139,13136,1575,-96.898837,35.49269
OK,OK8005,KAW CITY - J.A. WALKER MEMORIAL LIBRARY,900 MORGAN SQUARE,KAW CITY,74641,4641,KAY,5802691317,2315,676,-96.860344,36.76452
OR,OR0001,AGNESS COMMUNITY LIBRARY DISTRICT,03905 COUGAR LN,AGNESS,97406,9707,CURRY,5412476323,7317,784,-124.070422,42.55691
OR,OR0002,AMITY PUBLIC LIBRARY,307 S TRADE ST,AMITY,97101,470,YAMHILL,5038358181,12631,14662,-123.206173,45.11739
OR,OR0004,ESTACADA PUBLIC LIBRARY,825 NW WADE,ESTACADA,97023,9779,CLACKAMAS,5036308273,41739,86000,-122.337982,45.29689
OR,OR0005,EUGENE PUBLIC LIBRARY,100 W 10TH AVE,EUGENE,97401,3035,LANE,5416825450,380336,1527239,-123.094412,44.0488
OR,OR0008,SIUSLAW PUBLIC LIBRARY DISTRICT,1460 9TH ST,FLORENCE,97439,22,LANE,5419973132,81993,166071,-124.104835,43.97463
OR,OR0009,FOREST GROVE CITY LIBRARY,2114 PACIFIC AVE,FOREST GROVE,97116,2114,WASHINGTON,5039923247,87266,165318,-123.109864,45.51964
OR,OR0010,FOSSIL PUBLIC LIBRARY,401 MAIN ST,FOSSIL,97830,487,WHEELER,5417632046,-3,-3,-120.213725,44.997297
OR,OR0011,GLADSTONE PUBLIC LIBRARY,135 E DARTMOUTH,GLADSTONE,97027,2435,CLACKAMAS,5036562411,50273,107800,-122.59394,45.38046
OR,OR0012,CURRY PUBLIC LIBRARY DISTRICT,94341 3RD STREET,GOLD BEACH,97444,8732,CURRY,5412477246,38293,49000,-124.417595,42.41241
OR,OR0013,ARLINGTON PUBLIC LIBRARY,500 W FIRST ST,ARLINGTON,97812,339,GILLIAM,5414542444,6641,2736,-120.254103,45.52041
OR,OR0014,JOSEPHINE COUNTY LIBRARY SYSTEM,200 NW C ST,GRANTS PASS,97526,2094,JOSEPHINE,5414745480,-3,-3,-123.326633,42.442531
OR,OR0015,HARRISBURG PUBLIC LIBRARY,354 SMITH ST,HARRISBURG,97446,9744,LINN,5419956946,11287,9426,-123.170163,44.2722
OR,OR0016,HELIX PUBLIC LIBRARY,119 COLUMBIA ST,HELIX,97835,324,UMATILLA,5414576130,7426,1713,-118.655411,45.84971
OR,OR0018,HERMISTON PUBLIC LIBRARY,235 E GLADYS AVE,HERMISTON,97838,1827,UMATILLA,5415672882,35333,112011,-119.288003,45.84143
OR,OR0019,HILLSBORO PUBLIC LIBRARY,2850 NE BROOKWOOD PARKWAY,HILLSBORO,97124,5327,WASHINGTON,5036156500,248808,684314,-122.933305,45.5459
OR,OR0020,HOOD RIVER COUNTY LIBRARY,502 STATE ST,HOOD RIVER,97031,2042,HOOD RIVER,5413862535,69188,155905,-121.515423,45.70819
OR,OR0021,INDEPENDENCE PUBLIC LIBRARY,175 MONMOUTH ST,INDEPENDENCE,97351,2423,POLK,5038381811,33662,80548,-123.18563,44.85109
OR,OR0022,JEFFERSON PUBLIC LIBRARY,128 N MAIN ST,JEFFERSON,97352,9735,MARION,5413273826,15432,16104,-123.011663,44.71797
OR,OR0023,ASTORIA PUBLIC LIBRARY,450 TENTH ST,ASTORIA,97103,4699,CLATSOP,5033257323,47530,49419,-123.832718,46.188
OR,OR0024,GRANT COUNTY LIBRARY,507 S CANYON BLVD,JOHN DAY,97845,1050,GRANT,5415751992,35001,31639,-118.952841,44.41105
OR,OR0025,JOSEPH CITY LIBRARY,201 N MAIN ST,JOSEPH,97846,15,WALLOWA,5414320141,10119,5126,-117.229919,45.35348
OR,OR0026,JUNCTION CITY PUBLIC LIBRARY,726 GREENWOOD ST,JUNCTION CITY,97448,280,LANE,5419988942,27173,22555,-123.202588,44.22039
OR,OR0027,KLAMATH COUNTY LIBRARY SERVICE DISTRICT,126 S THIRD ST,KLAMATH FALLS,97601,6319,KLAMATH,5418828895,184428,560641,-121.784505,42.22254
OR,OR0028,LA GRANDE PUBLIC LIBRARY,2006 4TH STREET,LA GRANDE,97850,2512,UNION,5419621339,55353,123322,-118.096434,45.32989
OR,OR0029,LAKE OSWEGO PUBLIC LIBRARY,706 4TH ST,LAKE OSWEGO,97034,2399,CLACKAMAS,5036367628,154383,374446,-122.667102,45.42375
OR,OR0030,LAKESIDE PUBLIC LIBRARY,915 N LAKE,LAKESIDE,97449,811,COOS,5417494432,23900,26520,-124.173798,43.57593
OR,OR0031,LAKE COUNTY LIBRARY DISTRICT,513 CENTER ST,LAKEVIEW,97630,1582,LAKE,5419476019,41768,42778,-120.345105,42.1894
OR,OR0032,LANGLOIS LIBRARY DISTRICT,48234 HWY 101,LANGLOIS,97450,277,CURRY,5413482066,17301,8285,-124.453793,42.91377
OR,OR0033,LEBANON PUBLIC LIBRARY,626 SECOND ST,LEBANON,97355,3329,LINN,5412584926,36422,76476,-122.908612,44.53973
OR,OR0034,DRIFTWOOD PUBLIC LIBRARY,801 SW HWY 101 #201,LINCOLN CITY,97367,2720,LINCOLN,5419962277,70007,118563,-124.017469,44.96298
OR,OR0035,ATHENA PUBLIC LIBRARY,418 E MAIN ST,ATHENA,97813,450,UMATILLA,5415662470,9488,4343,-118.488593,45.81168
OR,OR0036,LYONS PUBLIC LIBRARY,448 CEDAR ST,LYONS,97358,2124,LINN,5038592366,24015,11000,-122.617243,44.77752
OR,OR0037,JEFFERSON COUNTY LIBRARY DISTRICT,241 SE 7TH ST,MADRAS,97741,1611,JEFFERSON,5414754678,44786,75322,-121.127563,44.63266
OR,OR0038,SOUTHERN WASCO COUNTY LIBRARY,410 DESCHUTES AVE,MAUPIN,97037,328,WASCO,5413952208,4599,2215,-121.079665,45.17564
OR,OR0039,MCMINNVILLE PUBLIC LIBRARY,225 NW ADAMS ST,MCMINNVILLE,97128,5425,YAMHILL,5034355555,78104,231474,-123.199125,45.20946
OR,OR0040,ADAMS PUBLIC LIBRARY,190 NORTH MAIN,ADAMS,97810,20,UMATILLA,5415663038,4649,1000,-118.563059,45.76706
OR,OR0041,JACKSON COUNTY LIBRARY SERVICES,205 S CENTRAL AVE,MEDFORD,97501,2730,JACKSON,5417748673,550926,895281,-122.870532,42.32479
OR,OR0042,MILTON-FREEWATER PUBLIC LIBRARY,8 SW EIGHTH AVE,MILTON-FREEWATER,97862,1501,UMATILLA,5419388247,40753,25537,-118.384974,45.92777
OR,OR0043,LEDDING LIBRARY,10660 SE 21ST AVE,MILWAUKIE,97222,7560,CLACKAMAS,5037867580,87576,211371,-122.640588,45.44589
OR,OR0044,MOLALLA PUBLIC LIBRARY,201 E FIFTH ST,MOLALLA,97038,8127,CLACKAMAS,5038292593,44787,176000,-122.577299,45.14369
OR,OR0045,MONMOUTH PUBLIC LIBRARY,168 S ECOLS ST,MONMOUTH,97361,10,POLK,5038381932,69613,85850,-123.231804,44.8477
OR,OR0046,BAKER COUNTY LIBRARY DISTRICT,2400 RESORT ST,BAKER CITY,97814,2798,BAKER,5415236419,107559,119343,-117.828953,44.78084
OR,OR0047,MT. ANGEL PUBLIC LIBRARY,290 E CHARLES ST,MOUNT  ANGEL,97362,9736,MARION,5038456401,32116,15197,-122.797749,45.06778
OR,OR0048,DORA PUBLIC LIBRARY,56125 GOLDBRICK RD,MYRTLE POINT,97458,9615,COOS,5415726009,12220,3696,-123.950476,43.14478
OR,OR0049,FLORA M. LAIRD MEMORIAL LIBRARY,435 5TH ST,MYRTLE POINT,97458,1113,COOS,5415722591,36247,35048,-124.142052,43.0641
OR,OR0050,NEWBERG PUBLIC LIBRARY,503 E HANCOCK ST,NEWBERG,97132,2899,YAMHILL,5035387323,78576,180600,-122.974996,45.30114
OR,OR0051,NEWPORT PUBLIC LIBRARY,35 NW NYE ST,NEWPORT,97365,3714,LINCOLN,5412652153,69173,215149,-124.055663,44.63685
OR,OR0052,NORTH BEND PUBLIC LIBRARY,1800 SHERMAN,NORTH BEND,97459,3418,COOS,5417561073,99396,197960,-124.224006,43.40916
OR,OR0053,NYSSA PUBLIC LIBRARY,319 MAIN ST.,NYSSA,97913,3845,MALHEUR,5413722978,27896,11965,-116.995294,43.87679
OR,OR0054,OAKRIDGE PUBLIC LIBRARY,48318 E 1ST,OAKRIDGE,97463,9701,LANE,5417822258,14700,7519,-122.457131,43.74773
OR,OR0055,MALHEUR COUNTY LIBRARY,388 SW 2ND AVE,ONTARIO,97914,2712,MALHEUR,5418896371,102315,55000,-116.968272,44.0256
OR,OR0056,OREGON CITY PUBLIC LIBRARY,362 WARNER MILNE RD,OREGON CITY,97045,4069,CLACKAMAS,5036578269,99558,303467,-122.59345,45.33651
OR,OR0058,BANDON PUBLIC LIBRARY,1204 11TH ST SW,BANDON,97411,128,COOS,5413473221,50644,92445,-124.428365,43.11406
OR,OR0059,PENDLETON PUBLIC LIBRARY,502 SW DORION AVE,PENDLETON,97801,2035,UMATILLA,5419660380,47336,127078,-118.791655,45.67019
OR,OR0061,PILOT ROCK PUBLIC LIBRARY,144 N. ALDER PL,PILOT ROCK,97868,5001,UMATILLA,5414433285,7314,18326,-118.833696,45.48314
OR,OR0062,PORT ORFORD PUBLIC LIBRARY,1421 OREGON ST,PORT ORFORD,97465,130,CURRY,5413325622,22154,20447,-124.497347,42.74986
OR,OR0063,MULTNOMAH COUNTY LIBRARY,205 NE RUSSELL,PORTLAND,97212,3796,MULTNOMAH,5039885402,1372713,4668677,-122.663191,45.54093
OR,OR0064,HAZEL M. LEWIS LIBRARY,511 3RD AVE,POWERS,97466,559,COOS,5414395311,20742,10301,-124.07027,42.88157
OR,OR0065,CROOK COUNTY LIBRARY,175 N.W. MEADOWLAKES DR,PRINEVILLE,97754,1465,CROOK,5414477978,55219,147794,-120.857005,44.30235
OR,OR0066,RAINIER CITY LIBRARY,106 B ST,RAINIER,97048,100,COLUMBIA,5035567301,7250,5977,-122.987853,46.0141
OR,OR0068,DOUGLAS COUNTY LIBRARY SYSTEM,1409 NE DIAMOND LAKE BLVD,ROSEBURG,97470,3361,DOUGLAS,5414404305,248927,453168,-123.337118,43.21337
OR,OR0069,SALEM PUBLIC LIBRARY,585 LIBERTY ST SE,SALEM,97301,3513,MARION,5035886071,532640,782380,-123.04125,44.9352
OR,OR0071,SANDY PUBLIC LIBRARY,38980 PROCTOR BLVD,SANDY,97055,8040,CLACKAMAS,5036685537,48962,137566,-122.262181,45.39728
OR,OR0072,SCAPPOOSE PUBLIC LIBRARY,52469 SE 2ND ST,SCAPPOOSE,97056,400,COLUMBIA,5035437123,34568,29000,-122.876339,45.75652
OR,OR0073,SCIO PUBLIC LIBRARY,38957 NW 1ST,SCIO,97374,37,LINN,5033943342,12848,7696,-122.849349,44.70471
OR,OR0074,SEASIDE PUBLIC LIBRARY,60 N ROOSEVELT,SEASIDE,97138,6887,CLATSOP,5037386742,36037,73000,-123.920079,45.99402
OR,OR0075,SHERIDAN PUBLIC LIBRARY,142 NW YAMHILL,SHERIDAN,97378,1843,YAMHILL,5038433420,27521,51528,-123.395821,45.10028
OR,OR0078,SILVER FALLS LIBRARY DISTRICT,410 S WATER ST,SILVERTON,97381,2137,MARION,5038735173,62669,85831,-122.78082,45.0025
OR,OR0079,SPRINGFIELD PUBLIC LIBRARY,225 5TH ST,SPRINGFIELD,97477,4697,LANE,5417263766,145239,183401,-123.019516,44.04733
OR,OR0080,BEAVERTON CITY LIBRARY,12375 SE 5TH ST,BEAVERTON,97005,2883,WASHINGTON,5036442197,244848,682536,-122.804178,45.48333
OR,OR0081,ST. HELENS PUBLIC LIBRARY,"375 S 18TH ST, STE A",ST. HELENS,97051,2258,COLUMBIA,5033974544,38063,49900,-122.814048,45.85491
OR,OR0082,STANFIELD PUBLIC LIBRARY,180 WEST COE AVE,STANFIELD,97875,489,UMATILLA,5414491254,9450,4925,-119.218186,45.78055
OR,OR0083,STAYTON PUBLIC LIBRARY,515 N FIRST AVE,STAYTON,97383,1703,MARION,5037693313,45731,82591,-122.794386,44.7987
OR,OR0084,SWEET HOME PUBLIC LIBRARY,1101 13TH AVE,SWEET HOME,97386,2197,LINN,5413675007,40500,42500,-122.728692,44.39574
OR,OR0085,THE DALLES-WASCO COUNTY LIBRARY,722 COURT ST,THE DALLES,97058,2270,WASCO,5412962815,69500,80946,-121.185633,45.59921
