StateAbr	LibID	LibName	Address	City	Zip	Zip4	County	Phone	WebAddr	RelCode	LegBasis	PopLSA	CentralLib	BranchLib	BookMob	Master	Librarians	OtherPaid	TotStaff	LocGvt	StGvt	FedGvt	OtherInc	TotInc	PrintExp	ElecExp	OthMaterial	TotCollExp	TotalExp	BookVol	Ebook	Audio	Video	HrsOpen	Visits	RefTran	RegBor	TotCirc	KidCirc	TotProg	KidProg	TotAtten	KidAtten	GPTerms	PITUsr	Long	Lat	CountyPop	LocaleCode	CongDist
OR	OR0043	LEDDING LIBRARY                                             	10660 SE 21ST AVE                  	MILWAUKIE           	97222	7560	CLACKAMAS           	5037867580	www.milwaukie.lib.or.us                                                         	CI	CI1	30666	1	0	0	3	4	10.01	14.01	1808768	3663	0	63554	1875985	77981	0	38997	116978	1761264	87576	0	16822	11641	2613	211371	37540	18993	585360	209686	299	257	8356	6427	8	189039	-122.640588	45.44589	380576	21	3
OR	OR0044	MOLALLA PUBLIC LIBRARY                                      	201 E FIFTH ST                     	MOLALLA             	97038	8127	CLACKAMAS           	5038292593	www.lincc.org                                                                   	CI	CI1	21372	1	0	0	0	2	2.55	4.55	310405	1196	0	38269	349870	44000	0	18000	62000	365889	44787	3012	4702	8416	2184	176000	4355	8720	317586	95871	68	58	3268	3043	8	25300	-122.577299	45.14369	380576	31	5
OR	OR0045	MONMOUTH PUBLIC LIBRARY                                     	168 S ECOLS ST                     	MONMOUTH            	97361	10	POLK                	5038381932	www.ccrls.org/monmouth                                                          	CI	CI1	9335	1	0	0	2.75	2.75	3.2	5.95	551039	1541	0	17443	570023	56565	388	5936	62889	484251	69613	0	3206	3737	2292	85850	4441	6215	166109	51465	144	132	5627	5476	9	20126	-123.231804	44.8477	77074	31	5
OR	OR0046	BAKER COUNTY LIBRARY DISTRICT                               	2400 RESORT ST                     	BAKER CITY          	97814	2798	BAKER               	5415236419	www.bakerlib.org                                                                	LD	CO1	16435	1	5	1	1	1	12	13	776036	7724	0	42788	826548	58204	10293	5241	73738	755238	107559	10	8802	7452	7242	119343	1560	12950	115464	17128	834	820	12919	12500	57	41000	-117.828953	44.78084	15983	43	2
OR	OR0047	MT. ANGEL PUBLIC LIBRARY                                    	290 E CHARLES ST                   	MOUNT  ANGEL        	97362	9736	MARION              	5038456401	www.mountangel.plinkit.org                                                      	CI	CI1	3755	1	0	0	0	1.12	0	1.12	64372	1000	0	0	65372	9726	0	1579	11305	76676	32116	0	6328	1900	1378	15197	3020	1703	23871	9334	50	42	1122	1050	5	4450	-122.797749	45.06778	314606	32	5
OR	OR0048	DORA PUBLIC LIBRARY                                         	56125 GOLDBRICK RD                 	MYRTLE POINT        	97458	9615	COOS                	5415726009	doralibrary.plinkit.org                                                         	NP	CI1	183	1	0	0	0	0.7	0.31	1.01	38364	400	1022	3484	43270	5870	0	2061	7931	44209	12220	0	634	1668	1152	3696	416	148	8165	2738	21	21	378	378	3	1723	-123.950476	43.14478	63453	43	4
OR	OR0049	FLORA M. LAIRD MEMORIAL LIBRARY                             	435 5TH ST                         	MYRTLE POINT        	97458	1113	COOS                	5415722591	info.cclsd.org/mpl                                                              	CI	CI1	4276	1	0	0	0	1	2.1	3.1	176791	1000	0	17166	194957	26285	0	5339	31624	181874	36247	0	2059	2878	2205	35048	3276	3452	63115	21168	255	255	2683	2683	3	5681	-124.142052	43.0641	63453	42	4
OR	OR0050	NEWBERG PUBLIC LIBRARY                                      	503 E HANCOCK ST                   	NEWBERG             	97132	2899	YAMHILL             	5035387323	www.newberglibrary.org                                                          	CI	CI1	21675	1	1	0	2	5.5	7.64	13.14	1015391	3742	0	77899	1097032	66403	3161	11263	80827	1094071	78576	0	5859	4385	2114	180600	15010	16039	245287	113362	551	500	21264	19104	13	27692	-122.974996	45.30114	98168	31	1
OR	OR0051	NEWPORT PUBLIC LIBRARY                                      	35 NW NYE ST                       	NEWPORT             	97365	3714	LINCOLN             	5412652153	www.newportlibrary.org                                                          	CI	CI1	16500	1	0	0	2	3	7.65	10.65	863566	1409	0	31281	896256	68126	0	24314	92440	858752	69173	0	8152	5660	3109	215149	12125	10653	236457	43653	468	404	19516	18314	14	58654	-124.055663	44.63685	45946	33	5
OR	OR0052	NORTH BEND PUBLIC LIBRARY                                   	1800 SHERMAN                       	NORTH BEND          	97459	3418	COOS                	5417561073	M                                                                               	CI	CI1	16910	1	0	0	3	3	8.5	11.5	585923	1407	0	34925	622255	52326	990	12274	65590	578048	99396	0	6614	6160	2345	197960	15751	11140	229594	78447	188	126	4444	2609	12	100002	-124.224006	43.40916	63453	33	4
OR	OR0053	NYSSA PUBLIC LIBRARY                                        	319 MAIN ST.                       	NYSSA               	97913	3845	MALHEUR             	5413722978	M                                                                               	CI	CI1	3220	1	0	0	0	0.75	0.75	1.5	79034	1325	1260	0	81619	5165	0	325	5490	69622	27896	0	772	389	1326	11965	840	1730	22148	10002	52	51	1092	1050	6	3458	-116.995294	43.87679	30907	32	2
OR	OR0054	OAKRIDGE PUBLIC LIBRARY                                     	48318 E 1ST                        	OAKRIDGE            	97463	9701	LANE                	5417822258	M                                                                               	CI	CI1	3700	1	0	0	0	0.5	0	0.5	50229	1400	0	0	51629	2835	400	262	3497	35585	14700	0	415	644	1845	7519	300	707	10834	4071	2	2	30	30	1	1627	-122.457131	43.74773	346560	32	4
OR	OR0055	MALHEUR COUNTY LIBRARY                                      	388 SW 2ND AVE                     	ONTARIO             	97914	2712	MALHEUR             	5418896371	www.ontariooregon.org/department/library/                                       	CI	CO1	26360	1	0	1	0	1.75	1.37	3.12	212649	21391	0	10000	244040	22847	0	0	22847	224065	102315	0	1258	2324	1470	55000	26028	19845	58514	27798	109	105	2235	2210	18	21200	-116.968272	44.0256	30907	32	2
OR	OR0056	OREGON CITY PUBLIC LIBRARY                                  	362 WARNER MILNE RD                	OREGON CITY         	97045	4069	CLACKAMAS           	5036578269	www.oregoncity.lib.or.us/                                                       	CI	CI1	54415	1	0	0	2.07	2.07	5.82	7.89	794158	9800	0	77485	881443	53665	0	26178	79843	813649	99558	0	13227	12732	1788	303467	18825	22200	518967	166488	180	180	4282	4282	7	12889	-122.59345	45.33651	380576	21	5
OR	OR0058	BANDON PUBLIC LIBRARY                                       	1204 11TH ST SW                    	BANDON              	97411	128	COOS                	5413473221	info.cclsd.org/ban/                                                             	CI	CI1	7696	1	0	0	0	2	2.25	4.25	251019	1000	0	30864	282883	19341	0	4518	23859	291056	50644	0	5224	6453	2146	92445	16351	5724	150228	13063	183	153	2157	1412	7	22850	-124.428365	43.11406	63453	33	4
OR	OR0059	PENDLETON PUBLIC LIBRARY                                    	502 SW DORION AVE                  	PENDLETON           	97801	2035	UMATILLA            	5419660380	www.pendleton.plinkit.org                                                       	CI	CI1	23391	1	0	0	1	2.5	5.38	7.88	386660	3000	0	98210	487870	45025	2100	16077	63202	511962	47336	0	4752	2418	2632	127078	7717	13045	101867	34180	137	115	2642	1960	16	27078	-118.791655	45.67019	73526	33	2
OR	OR0061	PILOT ROCK PUBLIC LIBRARY                                   	144 N. ALDER PL                    	PILOT ROCK          	97868	5001	UMATILLA            	5414433285	www.pilotrock.plinkit.org                                                       	CI	CI1	2114	1	0	0	0.48	0.71	0	0.71	37689	1000	0	0	38689	6948	0	859	7807	36929	7314	0	35	146	1500	18326	2162	1352	4878	1636	55	54	579	571	3	2259	-118.833696	45.48314	73526	42	2
OR	OR0062	PORT ORFORD PUBLIC LIBRARY                                  	1421 OREGON ST                     	PORT ORFORD         	97465	130	CURRY               	5413325622	www.polibrary.org                                                               	LD	CI1	2253	1	0	0	0.43	2.13	0	2.13	96138	1000	1400	7412	105950	7661	0	247	7908	95933	22154	41	1894	1348	2062	20447	3093	1929	22201	3650	98	46	1718	1023	6	16363	-124.497347	42.74986	21523	43	4
OR	OR0063	MULTNOMAH COUNTY LIBRARY                                    	205 NE RUSSELL                     	PORTLAND            	97212	3796	MULTNOMAH           	5039885402	www.multcolib.org                                                               	CO	CO1	710025	1	16	0	92.25	92.25	377.25	469.5	53775556	119055	341127	3757729	57993467	3801885	630497	1500091	5932473	52503945	1372713	0	144633	114577	46971	4668677	749664	440311	20394496	7599545	18699	16174	315663	277165	389	94237	-122.663191	45.54093	714567	11	3
OR	OR0064	HAZEL M. LEWIS LIBRARY                                      	511 3RD AVE                        	POWERS              	97466	559	COOS                	5414395311	M                                                                               	CI	CI1	962	1	0	0	0	1	0.5	1.5	64492	1000	0	1499	66991	6169	0	326	6495	63878	20742	0	515	1438	1948	10301	1976	777	20373	1454	48	48	320	320	6	5925	-124.07027	42.88157	63453	43	4
OR	OR0065	CROOK COUNTY LIBRARY                                        	175 N.W. MEADOWLAKES DR            	PRINEVILLE          	97754	1465	CROOK               	5414477978	www.crooklib.org                                                                	CO	CO1	25885	1	0	1	1	1	9.05	10.05	548804	9515	2284	18704	579307	37452	3466	22304	63222	572212	55219	0	6182	5521	3267	147794	3950	15092	222800	74336	745	725	28284	26965	17	57174	-120.857005	44.30235	23023	32	2
OR	OR0066	RAINIER CITY LIBRARY                                        	106 B ST                           	RAINIER             	97048	100	COLUMBIA            	5035567301	-3	CI	CI1	1775	1	0	0	0	0.8	0	0.8	52597	1000	0	1175	54772	6800	0	1500	8300	56204	7250	0	400	475	1600	5977	100	1433	5014	2872	36	36	154	154	4	2630	-122.987853	46.0141	49408	42	1
OR	OR0068	DOUGLAS COUNTY LIBRARY SYSTEM                               	1409 NE DIAMOND LAKE BLVD          	ROSEBURG            	97470	3361	DOUGLAS             	5414404305	dclibrary.us                                                                    	CO	CO1	104675	1	10	0	9.5	11.5	34.31	45.81	2324387	24932	43171	172613	2565103	138008	13450	21525	172983	2474443	248927	0	12369	17504	15279	453168	111668	55142	725250	209448	955	832	22557	20896	74	78165	-123.337118	43.21337	104059	33	4
OR	OR0069	SALEM PUBLIC LIBRARY                                        	585 LIBERTY ST SE                  	SALEM               	97301	3513	MARION              	5035886071	www.salemlibrary.org                                                            	CI	CI1	152290	1	1	2	12.05	12.05	38.4	50.45	3631133	32559	22080	458948	4144720	378500	64626	68660	511786	4190069	532640	0	29979	14496	4914	782380	86607	111349	1312074	505446	1402	999	95048	85248	74	94854	-123.04125	44.9352	314606	12	5
OR	OR0071	SANDY PUBLIC LIBRARY                                        	38980 PROCTOR BLVD                 	SANDY               	97055	8040	CLACKAMAS           	5036685537	www.cityofsandy.com/library                                                     	CI	CI1	23180	1	0	0	1	3.23	4.68	7.91	533751	1244	0	40000	574995	60535	0	15229	75764	516826	48962	0	8794	5463	2763	137566	9000	12882	381467	100645	196	153	7211	6371	13	35000	-122.262181	45.39728	380576	31	3
OR	OR0072	SCAPPOOSE PUBLIC LIBRARY                                    	52469 SE 2ND ST                    	SCAPPOOSE           	97056	400	COLUMBIA            	5035437123	www.scappooselibrary.org                                                        	LD	OTH	11480	1	0	0	1.7	1.7	2.7	4.4	195994	2055	0	21573	219622	15234	1092	4154	20480	181120	34568	0	2268	2773	2006	29000	1350	5884	42833	15400	86	80	1720	1611	8	7100	-122.876339	45.75652	49408	32	1
OR	OR0073	SCIO PUBLIC LIBRARY                                         	38957 NW 1ST                       	SCIO                	97374	37	LINN                	5033943342	www.scio.plinkit.org                                                            	CI	CI1	760	1	0	0	0	1	0	1	36179	1000	0	2086	39265	4342	350	329	5021	41176	12848	0	325	323	1806	7696	777	453	6280	3769	77	46	1034	834	5	1692	-122.849349	44.70471	115348	42	4
OR	OR0074	SEASIDE PUBLIC LIBRARY                                      	60 N ROOSEVELT                     	SEASIDE             	97138	6887	CLATSOP             	5037386742	www.seasidelibrary.org                                                          	CI	CI1	6400	1	0	0	2	3	2.5	5.5	404273	1000	0	15282	420555	21240	4259	6473	31972	404273	36037	0	6574	3674	2726	73000	5133	3445	97112	19113	206	168	2330	2088	4	17550	-123.920079	45.99402	37404	33	1
OR	OR0075	SHERIDAN PUBLIC LIBRARY                                     	142 NW YAMHILL                     	SHERIDAN            	97378	1843	YAMHILL             	5038433420	M                                                                               	CI	CI1	5865	1	0	0	0	1	2	3	216181	1052	0	12604	229837	9733	0	3209	12942	203645	27521	0	824	3843	1900	51528	2339	3824	77201	23919	233	211	3342	3199	4	4618	-123.395821	45.10028	98168	32	1
OR	OR0078	SILVER FALLS LIBRARY DISTRICT                               	410 S WATER ST                     	SILVERTON           	97381	2137	MARION              	5038735173	www.silverfalls.plinkit.org                                                     	LD	OTH	18964	1	0	0	3	3	6.93	9.93	649208	4024	0	67576	720808	54618	1469	13332	69419	599805	62669	0	7859	5007	2444	85831	5600	9172	166236	57820	224	207	6228	5984	7	15901	-122.78082	45.0025	314606	32	5
OR	OR0079	SPRINGFIELD PUBLIC LIBRARY                                  	225 5TH ST                         	SPRINGFIELD         	97477	4697	LANE                	5417263766	wheremindsgrow.org                                                              	CI	CI1	57320	1	0	0	7	7.2	6.4	13.6	1372733	8760	0	93616	1475109	97528	14080	13626	125234	1366206	145239	0	5664	5260	1994	183401	22969	17864	297982	138621	204	192	11933	11560	24	99731	-123.019516	44.04733	346560	13	4
OR	OR0080	BEAVERTON CITY LIBRARY                                      	12375 SE 5TH ST                    	BEAVERTON           	97005	2883	WASHINGTON          	5036442197	www.beavertonlibrary.org                                                        	CI	CI1	118782	1	0	0	14.8	14.8	36.7	51.5	6036541	17119	0	178613	6232273	465712	3399	159573	628684	5833299	244848	35	30179	23994	3097	682536	79679	70346	2033318	879605	1456	1240	39863	34237	54	176228	-122.804178	45.48333	529216	13	1
OR	OR0081	ST. HELENS PUBLIC LIBRARY                                   	375 S 18TH ST, STE A               	ST. HELENS          	97051	2258	COLUMBIA            	5033974544	sthelens.plinkit.org                                                            	CI	CI1	12075	1	0	0	3	3	3.5	6.5	707416	1973	0	0	709389	34965	2397	19151	56513	631675	38063	0	6668	5212	3088	49900	6474	5750	90500	36519	138	125	3939	3347	4	9594	-122.814048	45.85491	49408	32	1
OR	OR0082	STANFIELD PUBLIC LIBRARY                                    	180 WEST COE AVE                   	STANFIELD           	97875	489	UMATILLA            	5414491254	-3	CI	CI1	2921	1	0	0	0	0.63	0.13	0.76	49000	1000	0	1600	51600	2250	0	310	2560	50215	9450	0	200	325	996	4925	500	4320	2026	1127	38	37	500	490	8	2806	-119.218186	45.78055	73526	32	2
OR	OR0083	STAYTON PUBLIC LIBRARY                                      	515 N FIRST AVE                    	STAYTON             	97383	1703	MARION              	5037693313	www.ci.stayton.or.us                                                            	CI	CI1	7765	1	0	0	0	1.8	4.33	6.13	448248	1174	0	26171	475593	30646	323	5703	36672	327618	45731	0	6239	3941	2393	82591	5750	9155	115031	35639	182	163	4553	3977	14	18669	-122.794386	44.7987	314606	32	5
OR	OR0084	SWEET HOME PUBLIC LIBRARY                                   	1101 13TH AVE                      	SWEET HOME          	97386	2197	LINN                	5413675007	www.sweet-home.or.us                                                            	CI	CI1	8995	1	0	0	0	0.75	1.5	2.25	200882	1616	0	6218	208716	25000	0	5000	30000	199082	40500	0	1665	2234	1700	42500	2554	3200	45454	8398	35	35	1232	1232	4	6200	-122.728692	44.39574	115348	32	4
OR	OR0085	THE DALLES-WASCO COUNTY LIBRARY                             	722 COURT ST                       	THE DALLES          	97058	2270	WASCO               	5412962815	www.wasco.plinkit.org                                                           	CI	CO1	20877	1	0	0	1	1	6.45	7.45	897548	7481	30715	16345	952089	62362	1012	2932	66306	701084	69500	0	2899	2985	2052	80946	3602	11302	110036	12221	224	203	6573	6319	9	18022	-121.185633	45.59921	23775	33	2
